STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,NO2,RSPM/PM10
346,7/1/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,47
346,11/1/2015,Kerala,Kochi,"CSIR Complex, Kochi",9,34
346,14/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,26
346,16/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,12
346,18/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,17
346,21/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,43
346,23/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,24
346,27/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",19,15
346,29/01/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,35
346,2/2/2015,Kerala,Kochi,"CSIR Complex, Kochi",14,76
346,4/2/2015,Kerala,Kochi,"CSIR Complex, Kochi",7,124
346,6/2/2015,Kerala,Kochi,"CSIR Complex, Kochi",20,53
346,8/2/2015,Kerala,Kochi,"CSIR Complex, Kochi",13,38
346,11/2/2015,Kerala,Kochi,"CSIR Complex, Kochi",10,56
346,17/02/2015,Kerala,Kochi,"CSIR Complex, Kochi",10,32
346,20/02/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,18
346,23/02/2015,Kerala,Kochi,"CSIR Complex, Kochi",7,81
346,25/02/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,50
346,27/02/2015,Kerala,Kochi,"CSIR Complex, Kochi",9,51
346,2/3/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,45
346,4/3/2015,Kerala,Kochi,"CSIR Complex, Kochi",14,39
346,6/3/2015,Kerala,Kochi,"CSIR Complex, Kochi",18,34
346,8/3/2015,Kerala,Kochi,"CSIR Complex, Kochi",16,55
346,12/3/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,153
346,15/03/2015,Kerala,Kochi,"CSIR Complex, Kochi",8,52
346,18/03/2015,Kerala,Kochi,"CSIR Complex, Kochi",8,29
346,23/03/2015,Kerala,Kochi,"CSIR Complex, Kochi",11,17
346,25/03/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,16
346,29/03/2015,Kerala,Kochi,"CSIR Complex, Kochi",11,22
346,6/4/2015,Kerala,Kochi,"CSIR Complex, Kochi",13,41
346,8/4/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,13
346,12/4/2015,Kerala,Kochi,"CSIR Complex, Kochi",8,9
346,15/04/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,23
346,20/04/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,38
346,22/04/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,40
346,24/04/2015,Kerala,Kochi,"CSIR Complex, Kochi",7,22
346,27/04/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,51
346,29/04/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,20
346,3/5/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,43
346,6/5/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,27
346,11/5/2015,Kerala,Kochi,"CSIR Complex, Kochi",7,60
346,13/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,26
346,15/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,36
346,18/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,59
346,20/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,41
346,22/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,48
346,24/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",9,47
346,28/05/2015,Kerala,Kochi,"CSIR Complex, Kochi",8,15
346,3/6/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,69
346,7/6/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,66
346,9/6/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,27
346,11/6/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,102
346,14/06/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,37
346,19/06/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,20
346,22/06/2015,Kerala,Kochi,"CSIR Complex, Kochi",5,47
346,24/06/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,34
346,26/06/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,46
346,28/06/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,43
346,1/7/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,20
346,9/7/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,18
346,13/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,19
346,16/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,41
346,19/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,14
346,22/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,43
346,24/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,26
346,26/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,16
346,30/07/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,18
346,5/8/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,25
346,10/8/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,22
346,11/8/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,35
346,13/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,16
346,17/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",2,40
346,20/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,22
346,22/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",9,25
346,24/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,54
346,26/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",4,88
346,31/08/2015,Kerala,Kochi,"CSIR Complex, Kochi",3,36
346,4/9/2015,Kerala,Kochi,"CSIR Complex, Kochi",1,37
346,20/09/2015,Kerala,Kochi,"CSIR Complex, Kochi",7,21
346,22/09/2015,Kerala,Kochi,"CSIR Complex, Kochi",10,68
346,25/09/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,28
346,28/09/2015,Kerala,Kochi,"CSIR Complex, Kochi",6,21
346,23/10/2015,Kerala,Kochi,"CSIR Complex, Kochi",9,41
346,26/10/2015,Kerala,Kochi,"CSIR Complex, Kochi",12,73
346,28/10/2015,Kerala,Kochi,"CSIR Complex, Kochi",14,48
346,30/10/2015,Kerala,Kochi,"CSIR Complex, Kochi",9,40
346,23/11/2015,Kerala,Kochi,"CSIR Complex, Kochi",11,48
346,25/11/2015,Kerala,Kochi,"CSIR Complex, Kochi",13,28
346,4/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",18,68
346,7/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",15,41
346,9/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",21,100
346,11/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",24,102
346,14/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",17,39
346,16/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",18,32
346,18/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",26,118
346,22/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",23,102
346,26/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",21,89
346,29/12/2015,Kerala,Kochi,"CSIR Complex, Kochi",24,89
357,1/1/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",18,51
357,6/1/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,55
357,9/1/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,52
357,13/01/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,50
357,17/01/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,51
357,20/01/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,57
357,23/01/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,54
357,27/01/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,53
357,31/01/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,57
357,2/2/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,52
357,5/2/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,54
357,7/2/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,51
357,10/2/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,52
357,13/02/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,52
357,17/02/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,54
357,20/02/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,53
357,24/02/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,54
357,27/02/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,56
357,2/3/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,54
357,7/3/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,56
357,11/3/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,53
357,13/03/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,54
357,18/03/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,54
357,23/03/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,56
357,25/03/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,55
357,28/03/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,56
357,31/03/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,58
357,4/4/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,55
357,7/4/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,58
357,9/4/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,56
357,16/04/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,53
357,21/04/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,54
357,23/04/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,57
357,25/04/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,57
357,28/04/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,59
357,30/04/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,58
357,2/5/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,51
357,6/5/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,55
357,12/5/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,52
357,14/05/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,50
357,18/05/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,54
357,20/05/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,55
357,23/05/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,54
357,26/05/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,55
357,29/05/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,55
357,3/6/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,49
357,5/6/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,53
357,9/6/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,50
357,11/6/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,48
357,17/06/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,52
357,20/06/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,53
357,23/06/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,52
357,25/06/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",23,53
357,30/06/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",22,52
357,2/7/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,4/7/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,57
357,7/7/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,54
357,9/7/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,52
357,14/07/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,56
357,17/07/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",24,57
357,21/07/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,56
357,25/07/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,57
357,31/07/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,56
357,1/8/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,56
357,4/8/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,58
357,6/8/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,57
357,10/8/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,55
357,12/8/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,17/08/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",25,58
357,20/08/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,57
357,22/08/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,25/08/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,4/9/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,9/9/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,56
357,11/9/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,53
357,14/09/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,55
357,16/09/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,18/09/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,57
357,23/09/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,58
357,26/09/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,59
357,30/09/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,5/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,7/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,56
357,9/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,53
357,14/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,55
357,17/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,20/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,57
357,27/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,58
357,29/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,59
357,31/10/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,4/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,55
357,5/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,53
357,9/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,51
357,10/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",29,66
357,13/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,51
357,18/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,57
357,20/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,57
357,23/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,25/11/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,2/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,7/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,54
357,10/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,15/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,58
357,17/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,56
357,19/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",26,57
357,23/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,58
357,29/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,57
357,31/12/2015,Kerala,Thiruvananthapuram,"HiTech Chackai, Thiruvananthapuram",27,59
358,1/1/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,53
358,6/1/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",22,52
358,9/1/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,52
358,13/01/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,53
358,16/01/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",24,55
358,20/01/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",24,58
358,23/01/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,57
358,27/01/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",24,59
358,30/01/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,58
358,2/2/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,51
358,5/2/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",22,51
358,7/2/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,53
358,10/2/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,52
358,13/02/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,54
358,18/02/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,52
358,21/02/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,50
358,25/02/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,53
358,27/02/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",23,55
358,3/3/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",26,53
358,7/3/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",24,53
358,11/3/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,55
358,13/03/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,54
358,19/03/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,56
358,23/03/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,54
358,26/03/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,52
358,28/03/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",24,55
358,31/03/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,57
358,4/4/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,54
358,7/4/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",24,55
358,9/4/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,58
358,16/04/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,54
358,21/04/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,55
358,23/04/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,52
358,25/04/2015,Kerala,Thiruvananthapuram,"Sasthamangalam, Thiruvananthapuram",25,50
