STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,NO2,RSPM_PM10,SO2,SPM
30,9/3/2015,Kerala,Kochi,"Irumpanam, Kochi",5,16,,
30,11/3/2015,Kerala,Kochi,"Irumpanam, Kochi",3,18,,
30,16/03/2015,Kerala,Kochi,"Irumpanam, Kochi",5,17,,
30,18/03/2015,Kerala,Kochi,"Irumpanam, Kochi",3,10,,
30,20/03/2015,Kerala,Kochi,"Irumpanam, Kochi",3,13,,
30,23/03/2015,Kerala,Kochi,"Irumpanam, Kochi",3,16,,
30,27/03/2015,Kerala,Kochi,"Irumpanam, Kochi",4,16,,
30,30/03/2015,Kerala,Kochi,"Irumpanam, Kochi",7,13,,
30,6/4/2015,Kerala,Kochi,"Irumpanam, Kochi",8,16,,
30,8/4/2015,Kerala,Kochi,"Irumpanam, Kochi",3,22,,
30,12/4/2015,Kerala,Kochi,"Irumpanam, Kochi",5,10,,
30,16/04/2015,Kerala,Kochi,"Irumpanam, Kochi",2,12,,
30,20/04/2015,Kerala,Kochi,"Irumpanam, Kochi",2,20,,
30,22/04/2015,Kerala,Kochi,"Irumpanam, Kochi",2,10,,
30,24/04/2015,Kerala,Kochi,"Irumpanam, Kochi",4,13,,
30,26/04/2015,Kerala,Kochi,"Irumpanam, Kochi",4,9,,
30,28/04/2015,Kerala,Kochi,"Irumpanam, Kochi",6,25,,
30,4/5/2015,Kerala,Kochi,"Irumpanam, Kochi",7,24,,
30,6/5/2015,Kerala,Kochi,"Irumpanam, Kochi",1,20,,
30,11/5/2015,Kerala,Kochi,"Irumpanam, Kochi",6,24,,
30,13/05/2015,Kerala,Kochi,"Irumpanam, Kochi",2,23,,
30,15/05/2015,Kerala,Kochi,"Irumpanam, Kochi",1,27,,
30,18/05/2015,Kerala,Kochi,"Irumpanam, Kochi",7,20,,
30,20/05/2015,Kerala,Kochi,"Irumpanam, Kochi",4,22,,
30,22/05/2015,Kerala,Kochi,"Irumpanam, Kochi",2,20,,
30,25/05/2015,Kerala,Kochi,"Irumpanam, Kochi",4,19,,
30,28/05/2015,Kerala,Kochi,"Irumpanam, Kochi",5,20,,
30,3/6/2015,Kerala,Kochi,"Irumpanam, Kochi",3,15,,
30,9/6/2015,Kerala,Kochi,"Irumpanam, Kochi",4,19,,
30,11/6/2015,Kerala,Kochi,"Irumpanam, Kochi",3,21,,
30,16/06/2015,Kerala,Kochi,"Irumpanam, Kochi",3,22,,
30,18/06/2015,Kerala,Kochi,"Irumpanam, Kochi",4,37,,
30,20/06/2015,Kerala,Kochi,"Irumpanam, Kochi",3,14,,
30,22/06/2015,Kerala,Kochi,"Irumpanam, Kochi",4,12,,
30,24/06/2015,Kerala,Kochi,"Irumpanam, Kochi",2,24,,
30,26/06/2015,Kerala,Kochi,"Irumpanam, Kochi",1,13,,
30,29/06/2015,Kerala,Kochi,"Irumpanam, Kochi",1,14,,
30,3/7/2015,Kerala,Kochi,"Irumpanam, Kochi",4,17,,
30,6/7/2015,Kerala,Kochi,"Irumpanam, Kochi",1,8,,
30,9/7/2015,Kerala,Kochi,"Irumpanam, Kochi",1,9,,
30,13/07/2015,Kerala,Kochi,"Irumpanam, Kochi",2,21,,
30,16/07/2015,Kerala,Kochi,"Irumpanam, Kochi",3,19,,
30,20/07/2015,Kerala,Kochi,"Irumpanam, Kochi",5,19,,
30,22/07/2015,Kerala,Kochi,"Irumpanam, Kochi",3,13,,
30,24/07/2015,Kerala,Kochi,"Irumpanam, Kochi",6,17,,
30,27/07/2015,Kerala,Kochi,"Irumpanam, Kochi",3,24,,
30,30/07/2015,Kerala,Kochi,"Irumpanam, Kochi",2,24,,
30,3/8/2015,Kerala,Kochi,"Irumpanam, Kochi",4,17,,
30,4/8/2015,Kerala,Kochi,"Irumpanam, Kochi",3,16,,
30,6/8/2015,Kerala,Kochi,"Irumpanam, Kochi",2,7,,
30,10/8/2015,Kerala,Kochi,"Irumpanam, Kochi",4,13,,
30,11/8/2015,Kerala,Kochi,"Irumpanam, Kochi",2,12,,
30,13/08/2015,Kerala,Kochi,"Irumpanam, Kochi",1,13,,
30,17/08/2015,Kerala,Kochi,"Irumpanam, Kochi",2,9,,
30,20/08/2015,Kerala,Kochi,"Irumpanam, Kochi",3,13,,
30,22/08/2015,Kerala,Kochi,"Irumpanam, Kochi",5,22,,
30,24/08/2015,Kerala,Kochi,"Irumpanam, Kochi",1,20,,
30,4/9/2015,Kerala,Kochi,"Irumpanam, Kochi",4,20,,
30,8/9/2015,Kerala,Kochi,"Irumpanam, Kochi",9,44,,
30,10/9/2015,Kerala,Kochi,"Irumpanam, Kochi",11,27,,
30,14/09/2015,Kerala,Kochi,"Irumpanam, Kochi",5,35,,
30,15/09/2015,Kerala,Kochi,"Irumpanam, Kochi",5,34,,
30,17/09/2015,Kerala,Kochi,"Irumpanam, Kochi",2,26,,
30,23/09/2015,Kerala,Kochi,"Irumpanam, Kochi",8,42,,
30,25/09/2015,Kerala,Kochi,"Irumpanam, Kochi",8,37,,
30,28/09/2015,Kerala,Kochi,"Irumpanam, Kochi",6,35,,
30,29/09/2015,Kerala,Kochi,"Irumpanam, Kochi",13,41,,
30,1/10/2015,Kerala,Kochi,"Irumpanam, Kochi",11,36,,
30,5/10/2015,Kerala,Kochi,"Irumpanam, Kochi",9,31,,
30,7/10/2015,Kerala,Kochi,"Irumpanam, Kochi",3,44,,
30,23/10/2015,Kerala,Kochi,"Irumpanam, Kochi",13,62,,
30,25/10/2015,Kerala,Kochi,"Irumpanam, Kochi",4,40,,
30,27/10/2015,Kerala,Kochi,"Irumpanam, Kochi",7,31,,
30,29/10/2015,Kerala,Kochi,"Irumpanam, Kochi",8,49,,
30,2/11/2015,Kerala,Kochi,"Irumpanam, Kochi",6,35,,
30,4/11/2015,Kerala,Kochi,"Irumpanam, Kochi",7,49,,
30,6/11/2015,Kerala,Kochi,"Irumpanam, Kochi",10,37,,
30,9/11/2015,Kerala,Kochi,"Irumpanam, Kochi",6,43,,
30,11/11/2015,Kerala,Kochi,"Irumpanam, Kochi",17,33,,
30,13/11/2015,Kerala,Kochi,"Irumpanam, Kochi",13,39,,
30,16/11/2015,Kerala,Kochi,"Irumpanam, Kochi",7,38,,
30,20/11/2015,Kerala,Kochi,"Irumpanam, Kochi",10,39,,
30,22/11/2015,Kerala,Kochi,"Irumpanam, Kochi",7,42,,
30,24/11/2015,Kerala,Kochi,"Irumpanam, Kochi",13,97,,
30,1/12/2015,Kerala,Kochi,"Irumpanam, Kochi",15,36,,
30,7/12/2015,Kerala,Kochi,"Irumpanam, Kochi",18,59,,
30,9/12/2015,Kerala,Kochi,"Irumpanam, Kochi",13,41,,
30,11/12/2015,Kerala,Kochi,"Irumpanam, Kochi",12,42,,
30,14/12/2015,Kerala,Kochi,"Irumpanam, Kochi",15,40,,
30,16/12/2015,Kerala,Kochi,"Irumpanam, Kochi",11,37,,
30,18/12/2015,Kerala,Kochi,"Irumpanam, Kochi",15,37,,
30,20/12/2015,Kerala,Kochi,"Irumpanam, Kochi",12,36,,
30,22/12/2015,Kerala,Kochi,"Irumpanam, Kochi",16,39,,
30,29/12/2015,Kerala,Kochi,"Irumpanam, Kochi",21,46,,
147,4/1/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,45,,
147,7/1/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,86,,
147,11/1/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",8,66,,
147,14/01/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",8,106,,
147,16/01/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,33,,
147,18/01/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,14,,
147,21/01/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",6,132,,
147,27/01/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,23,,
147,29/01/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",7,83,,
147,2/2/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,80,,
147,4/2/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",13,22,,
147,8/2/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",7,20,,
147,11/2/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",8,166,,
147,17/02/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",9,55,,
147,20/02/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",6,112,,
147,23/02/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",10,64,,
147,27/02/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",14,93,,
147,2/3/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,71,,
147,4/3/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,70,,
147,6/3/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",11,49,,
147,8/3/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",8,67,,
147,12/3/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,97,,
147,15/03/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",9,89,,
147,16/03/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",7,50,,
147,24/03/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,77,,
147,26/03/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,67,,
147,29/03/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",7,33,,
147,8/4/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,32,,
147,12/4/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",7,37,,
147,15/04/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,38,,
147,17/04/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,18,,
147,20/04/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,74,,
147,22/04/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,35,,
147,27/04/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,97,,
147,29/04/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",6,41,,
147,3/5/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,133,,
147,6/5/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,21,,
147,11/5/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",9,72,,
147,13/05/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,51,,
147,15/05/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,34,,
147,18/05/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,40,,
147,20/05/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,69,,
147,22/05/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,42,,
147,24/05/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",6,52,,
147,3/6/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,41,,
147,7/6/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,60,,
147,9/6/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,43,,
147,11/6/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,61,,
147,14/06/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,50,,
147,19/06/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,30,,
147,22/06/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,52,,
147,24/06/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,45,,
147,26/06/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,19,,
147,28/06/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,26,,
147,1/7/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,61,,
147,6/7/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,23,,
147,15/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,61,,
147,19/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,25,,
147,22/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",6,39,,
147,24/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,18,,
147,26/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,41,,
147,28/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,34,,
147,30/07/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,24,,
147,6/8/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,33,,
147,10/8/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,27,,
147,11/8/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,10,,
147,13/08/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,27,,
147,17/08/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,24,,
147,20/08/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,69,,
147,22/08/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",7,72,,
147,26/08/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",11,74,,
147,31/08/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,62,,
147,17/09/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",15,23,,
147,22/09/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",13,19,,
147,23/09/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",14,33,,
147,26/09/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",14,21,,
147,29/09/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",14,30,,
147,2/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",13,12,,
147,5/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",21,23,,
147,7/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",9,48,,
147,23/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",18,38,,
147,25/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",10,20,,
147,27/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",28,54,,
147,29/10/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",23,28,,
147,7/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",8,35,,
147,9/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",9,61,,
147,11/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",14,59,,
147,13/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,41,,
147,16/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",3,32,,
147,18/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,41,,
147,20/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,36,,
147,22/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,22,,
147,24/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,45,,
147,26/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,52,,
147,28/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,33,,
147,30/11/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",6,45,,
147,2/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,20,,
147,4/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",4,38,,
147,7/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",5,34,,
147,9/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,55,,
147,11/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",1,56,,
147,14/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,19,,
147,16/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",2,24,,
147,18/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",12,62,,
147,20/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",15,43,,
147,22/12/2015,Kerala,Kochi,"MG Road Bank Ernakulum, Kochi",17,58,,
149,5/1/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,29,,
149,7/1/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",15,13,,
149,11/1/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",12,23,,
149,14/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",22,21,,
149,16/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",15,24,,
149,18/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",7,33,,
149,21/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",6,18,,
149,23/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",24,37,,
149,27/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",45,14,,
149,29/01/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",30,67,,
149,1/2/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",12,29,,
149,4/2/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",7,42,,
149,6/2/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",10,29,,
149,8/2/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,68,,
149,11/2/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",14,36,,
149,17/02/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",12,29,,
149,20/02/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",21,57,,
149,22/02/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",11,38,,
149,25/02/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",19,42,,
149,27/02/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",14,56,,
149,2/3/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",8,67,,
149,4/3/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",12,28,,
149,6/3/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",10,54,,
149,8/3/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,60,,
149,12/3/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",18,27,,
149,18/03/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",17,39,,
149,20/03/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",20,36,,
149,22/03/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",17,28,,
149,25/03/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",24,32,,
149,27/03/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",5,34,,
149,8/4/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,21,,
149,11/4/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",8,43,,
149,15/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",8,53,,
149,17/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",10,45,,
149,19/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",11,59,,
149,21/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,27,,
149,23/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",19,25,,
149,26/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",14,21,,
149,28/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",17,17,,
149,30/04/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,32,,
149,3/5/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,22,,
149,5/5/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",14,33,,
149,12/5/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,41,,
149,14/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",10,34,,
149,17/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",28,56,,
149,20/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,29,,
149,22/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,27,,
149,24/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,16,,
149,26/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",8,59,,
149,29/05/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,18,,
149,2/6/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",8,24,,
149,4/6/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",9,26,,
149,7/6/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,37,,
149,9/6/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",11,32,,
149,11/6/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,29,,
149,13/06/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",15,55,,
149,16/06/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",18,17,,
149,19/06/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",29,30,,
149,22/06/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",25,45,,
149,25/06/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,22,,
149,3/7/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",18,50,,
149,6/7/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",19,26,,
149,8/7/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,28,,
149,9/7/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,31,,
149,12/7/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",12,27,,
149,16/07/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,33,,
149,19/07/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,33,,
149,21/07/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",13,25,,
149,24/07/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,19,,
149,26/07/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",14,34,,
149,5/8/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",20,25,,
149,8/8/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",30,34,,
149,11/8/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",26,31,,
149,13/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",15,26,,
149,17/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,32,,
149,19/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",15,28,,
149,21/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",18,28,,
149,23/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",34,27,,
149,25/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",28,33,,
149,30/08/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",25,26,,
149,2/9/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",24,20,,
149,6/9/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",22,30,,
149,9/9/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",27,24,,
149,13/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",17,21,,
149,15/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",24,20,,
149,20/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",29,20,,
149,24/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",21,26,,
149,25/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",27,34,,
149,27/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",21,36,,
149,28/09/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",20,27,,
149,1/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",32,69,,
149,4/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",26,69,,
149,6/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",20,62,,
149,11/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",18,42,,
149,14/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",27,27,,
149,20/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",32,36,,
149,23/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",20,57,,
149,25/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",16,37,,
149,27/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",21,43,,
149,30/10/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",17,24,,
149,2/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",31,55,,
149,9/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",34,38,,
149,12/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",32,28,,
149,18/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",54,27,,
149,20/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",28,30,,
149,22/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",45,65,,
149,24/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",20,19,,
149,26/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",31,57,,
149,27/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",41,27,,
149,29/11/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",30,38,,
149,2/12/2015,Kerala,Kochi,"FACT Udyogmandal, Ambalamughal, Kochi",10,29,,
